NumberofPlayers,DateTime,WheelResult,MultiplierResult,Totalwinnings,Totalwinners,Firstwinner,Secondwinner,Thirdwinner,Fourthwinner,Fifthwinner
16028.0,2024-12-05T04:57:22.804Z,"""5""",5.0,24536.0,6213.0,2996.41,1950.0,1712.24,405.56,343.62
15906.0,2024-12-05T04:58:08.352Z,"""1""",4.0,17227.0,4189.0,1353.36,713.43,675.93,350.31,286.42
15906.0,2024-12-05T04:58:51.533Z,"""2""",2.0,10760.0,5476.0,330.0,324.44,202.78,164.25,150
15600.0,2024-12-05T04:59:32.721Z,"""1""",1.0,5721.0,3884.0,285.37,270.37,170.69,140.12,112.29
15447.0,2024-12-05T05:00:17.289Z,"""5""",5.0,18132.0,5160.0,2996.41,405.56,328.49,308.27,289.96
15294.0,2024-12-05T05:01:00.621Z,"""1""",1.0,6421.0,3681.0,390.18,285.37,270.37,170.69,140.12
14353.0,2024-12-05T05:02:09.347Z,"""CoinFlip""",10.0,52523.0,7058.0,10463.66,1993.15,1797.88,1046.37,784.77
14353.0,2024-12-05T05:02:53.532Z,"""1""",1.0,5592.0,3606.0,285.37,270.37,193.15,140.12,121.44
14353.0,2024-12-05T05:04:17.548Z,"""1""",1.0,5482.0,3337.0,285.37,270.37,191.62,140.12,130.26
14414.0,2024-12-05T05:06:07.204Z,"""Pachinko""",30.0,118729.0,7080.0,7321.74,5066.74,2948.85,2948.85,2095.37
14475.0,2024-12-05T05:06:51.206Z,"""2""",2.0,9511.0,4357.0,1141.49,713.43,324.44,165,164.25
14475.0,2024-12-05T05:07:32.353Z,"""2""",2.0,9953.0,4481.0,713.43,570.75,324.44,252.66,236.19
13969.0,2024-12-05T05:08:19.236Z,"""1""",1.0,6161.0,3421.0,336.24,316.06,285.37,270.37,148.23
14160.0,2024-12-05T05:09:04.813Z,"""2""",2.0,8435.0,4125.0,570.75,324.44,262.27,150,150
14255.0,2024-12-05T05:09:47.780Z,"""1""",1.0,5916.0,3631.0,363.14,285.37,270.37,140.12,105.56
14350.0,2024-12-05T05:10:32.105Z,"""1""",1.0,5939.0,3244.0,285.37,270.37,268.99,200,191.62
13787.0,2024-12-05T05:12:04.326Z,"""Pachinko""",7.0,29846.0,6859.0,1307.55,905.98,760.99,560.49,540.74
14444.0,2024-12-05T05:12:47.301Z,"""2""",2.0,7622.0,4119.0,324.44,143.21,142.69,140.96,140.12
14444.0,2024-12-05T05:13:54.536Z,"""CoinFlip""",9.0,34695.0,6731.0,1358.97,951.24,951.24,713.43,675.93
14444.0,2024-12-05T05:15:17.620Z,"""1""",1.0,5436.0,3554.0,350.07,285.37,280.74,270.37,120.82
14444.0,2024-12-05T05:15:55.766Z,"""2""",2.0,9647.0,4666.0,713.43,570.75,324.44,202.13,191.23
13732.0,2024-12-05T05:16:38.276Z,"""2""",2.0,9856.0,4798.0,713.43,570.75,324.44,191.23,134.75
13621.0,2024-12-05T05:17:20.254Z,"""1""",1.0,5128.0,3593.0,285.37,270.37,101.39,84.57,70.48
13621.0,2024-12-05T05:18:02.723Z,"""2""",2.0,8261.0,3818.0,713.43,570.75,338.33,324.44,142.69
12745.0,2024-12-05T05:19:12.313Z,"""CoinFlip""",12.0,36151.0,5807.0,2649.99,1236.61,878.7,618.31,618.31
12964.0,2024-12-05T05:19:56.036Z,"""5""",5.0,13790.0,3932.0,1141.49,600.0,570.75,405.56,363.83
13182.0,2024-12-05T05:20:40.363Z,"""2""",2.0,9468.0,4169.0,1141.49,485.43,450,324.44,240
13366.0,2024-12-05T05:21:45.155Z,"""CoinFlip""",10.0,34440.0,6251.0,2242.3,1046.37,924.81,743.52,605
13458.0,2024-12-05T05:22:26.194Z,"""1""",1.0,6227.0,3413.0,325.65,300.0,285.37,270.37,157.21
13551.0,2024-12-05T05:23:09.720Z,"""1""",1.0,5390.0,3286.0,300.0,270.37,190.9,101.84,101.39
13022.0,2024-12-05T05:23:50.149Z,"""1""",1.0,5542.0,3102.0,300.0,285.37,280.74,270.37,111.39
12758.0,2024-12-05T05:25:44.919Z,"""CoinFlip""",2.0,9197.0,5797.0,499.4,407.69,299.64,224.2,202.78
12626.0,2024-12-05T05:26:28.854Z,"""10""",10.0,26602.0,3950.0,1831.14,743.52,550,523.18,444.69
12560.0,2024-12-05T05:27:08.821Z,"""2""",2.0,6647.0,3541.0,324.44,285.37,121.5,119.82,119.34
12493.0,2024-12-05T05:28:18.279Z,"""CoinFlip""",9.0,27194.0,5292.0,1664.67,1358.97,700.61,675.93,475.62
12493.0,2024-12-05T05:28:56.962Z,"""10""",10.0,28461.0,4186.0,3662.28,1046.37,743.52,550,523.18
12775.0,2024-12-05T05:29:38.257Z,"""5""",5.0,15441.0,4462.0,1141.49,600.0,570.75,405.56,202.13
12988.0,2024-12-05T05:30:43.587Z,"""CoinFlip""",3.0,13257.0,6123.0,1521.99,724.78,270.37,242.88,190.25
13200.0,2024-12-05T05:31:28.782Z,"""1""",1.0,7681.0,3092.0,673.77,636.49,300,270.37,224.59
13194.0,2024-12-05T05:32:09.617Z,"""2""",10.0,32793.0,3988.0,3500.71,1479.44,1189.63,1046.37,627
13190.0,2024-12-05T05:32:54.731Z,"""5""",5.0,12930.0,4446.0,600.0,570.75,405.56,196.17,175.18
13187.0,2024-12-05T05:33:33.392Z,"""1""",1.0,6427.0,3294.0,673.77,300.0,270.37,263.61,190.25
13187.0,2024-12-05T05:34:16.844Z,"""2""",20.0,56516.0,4083.0,2271.11,2100.0,1997.61,1419.45,1155
12663.0,2024-12-05T05:34:55.380Z,"""1""",1.0,5668.0,3345.0,449.18,300.0,270.37,270.37,190.25
12401.0,2024-12-05T05:37:00.456Z,"""2""",2.0,8490.0,3997.0,570.75,543.59,324.44,285.37,188.95
12270.0,2024-12-05T05:37:42.259Z,"""1""",1.0,4788.0,2803.0,300.0,270.37,224.59,190.25,190.25
12139.0,2024-12-05T05:38:25.982Z,"""1""",1.0,4979.0,2840.0,300.0,270.37,223.06,190.25,143.21
11786.0,2024-12-05T05:39:05.908Z,"""1""",1.0,4910.0,2815.0,300.0,270.37,190.25,168.98,113.56
11786.0,2024-12-05T05:39:51.801Z,"""2""",2.0,9858.0,3395.0,1426.86,570.75,450,324.44,235.82
11763.0,2024-12-05T05:40:37.264Z,"""2""",2.0,8875.0,3332.0,1426.86,570.75,324.44,285.37,179.01
11580.0,2024-12-05T05:41:24.720Z,"""1""",1.0,4968.0,2578.0,344.72,335.97,300,270.37,190.25
11397.0,2024-12-05T05:42:07.551Z,"""5""",5.0,14186.0,2930.0,1642.45,607.71,600,570.75,570.75
11579.0,2024-12-05T05:42:51.844Z,"""5""",5.0,17265.0,3235.0,2956.42,811.11,672.59,608.33,600
11579.0,2024-12-05T05:43:33.963Z,"""2""",2.0,9382.0,3260.0,1426.86,570.75,324.44,300,299.64
11395.0,2024-12-05T05:44:13.412Z,"""1""",1.0,5302.0,2408.0,300.0,270.37,269.51,218.99,190.25
11303.0,2024-12-05T05:44:53.984Z,"""2""",2.0,8778.0,2943.0,1426.86,570.75,442.33,324.44,182.16
11211.0,2024-12-05T05:45:33.811Z,"""5""",5.0,11974.0,2811.0,1426.86,821.23,600,450,405.56
11211.0,2024-12-05T05:48:25.721Z,"""Pachinko""",25.0,94148.0,4962.0,7117.3,5299.97,4711.09,3091.54,2473.23
11497.0,2024-12-05T05:49:06.297Z,"""2""",2.0,9749.0,3361.0,1426.86,856.12,856.12,324.44,225
11783.0,2024-12-05T05:50:09.631Z,"""CoinFlip""",3.0,13292.0,5287.0,1094.97,833.5,700,380.5,285.37
11897.0,2024-12-05T05:50:52.376Z,"""1""",1.0,5667.0,2764.0,806.97,604.08,270.37,236.57,190.25
12011.0,2024-12-05T05:51:32.315Z,"""1""",1.0,3996.0,2802.0,190.25,135.19,134.49,94.63,60
11846.0,2024-12-05T05:52:48.649Z,"""2""",6.0,24737.0,3575.0,4228.59,3329.35,1331.74,353.05,332.93
11764.0,2024-12-05T05:53:31.633Z,"""1""",1.0,4669.0,2698.0,604.08,270.37,190.25,135.92,85.17
11681.0,2024-12-05T05:54:11.684Z,"""1""",1.0,4992.0,2696.0,664.49,344.72,250,190.25,127
11776.0,2024-12-05T05:55:46.933Z,"""CashHunt""",19.0,60945.0,5520.0,2525.0,2282.98,2189.94,1521.99,1487.33
11776.0,2024-12-05T05:56:30.451Z,"""5""",5.0,14067.0,3807.0,1642.45,570.75,450,235.82,171.22
11776.0,2024-12-05T05:59:04.644Z,"""CrazyBonus""",160.0,585132.0,6022.0,27511.09,23115.18,20100,19119.97,14676.85
12090.0,2024-12-05T05:59:49.406Z,"""1""",1.0,5382.0,2922.0,385.28,190.25,162.22,130.75,130
12247.0,2024-12-05T06:00:28.377Z,"""1""",1.0,5391.0,2992.0,261.51,190.25,162.22,130.75,130
12326.0,2024-12-05T06:01:11.608Z,"""5""",5.0,19019.0,3668.0,5748.59,1141.49,570.75,450,324.44
12404.0,2024-12-05T06:01:53.087Z,"""2""",2.0,11936.0,3890.0,1141.49,906.13,336.88,286.42,285.37
12384.0,2024-12-05T06:02:35.494Z,"""2""",2.0,10210.0,3926.0,1141.49,202.78,183.87,169.9,168.44
12582.0,2024-12-05T06:03:39.618Z,"""CoinFlip""",2.0,10324.0,5957.0,828.97,821.23,525,285.37,285.37
12188.0,2024-12-05T06:04:23.982Z,"""2""",2.0,9700.0,3845.0,1087.35,570.75,202.78,183.87,168.44
11992.0,2024-12-05T06:05:07.792Z,"""1""",1.0,5881.0,2907.0,604.08,449.18,190.25,162.22,135.19
11795.0,2024-12-05T06:06:05.992Z,"""CoinFlip""",8.0,30312.0,5149.0,2486.91,2463.68,1575,937.88,856.12
11960.0,2024-12-05T06:06:51.686Z,"""1""",1.0,6123.0,2824.0,533.98,483.27,449.18,190.25,190.25
12042.0,2024-12-05T06:08:42.496Z,"""2""",2.0,12138.0,3896.0,1449.8,1212.83,1141.49,164.25,150
12083.0,2024-12-05T06:09:19.864Z,"""1""",1.0,5545.0,2834.0,405.56,393.03,190.25,190.25,145.98
12124.0,2024-12-05T06:10:05.649Z,"""1""",1.0,6033.0,2665.0,483.27,449.18,405.56,190.25,190.25
12385.0,2024-12-05T06:11:13.175Z,"""CoinFlip""",20.0,69301.0,5935.0,3995.22,3675.0,2378.19,1997.61,1419.45
12385.0,2024-12-05T06:12:53.220Z,"""CrazyBonus""",25.0,91977.0,6363.0,4851.33,4620.49,3302.47,3043.97,2917.46
12385.0,2024-12-05T06:13:42.897Z,"""1""",1.0,5771.0,3234.0,449.18,432.59,190.25,190.25,135.25
12385.0,2024-12-05T06:14:28.190Z,"""10""",30.0,83218.0,4743.0,6200.0,3243.74,1740.57,1474.43,1218.4
12385.0,2024-12-05T06:15:09.741Z,"""1""",1.0,6311.0,3283.0,520.46,518.8,190.25,190.25,142.56
13518.0,2024-12-05T06:15:55.961Z,"""2""",2.0,9297.0,4462.0,252.66,214.03,195,157.08,150
13518.0,2024-12-05T06:16:39Z,"""5""",5.0,19092.0,5234.0,2550.0,1050.0,390,367.75,362.45
13887.0,2024-12-05T06:17:23.388Z,"""1""",1.0,5288.0,3384.0,486.67,244.41,190.25,168.44,101.39
13732.0,2024-12-05T06:18:03.215Z,"""2""",2.0,9919.0,4584.0,450.0,255.0,245.16,202.78,157.08
13712.0,2024-12-05T06:18:46.424Z,"""5""",5.0,17053.0,4990.0,1200.0,1050.0,405.56,367.75,224.2
13691.0,2024-12-05T06:19:29.163Z,"""10""",10.0,31916.0,5345.0,3905.0,802.91,550,448.46,371.76
13691.0,2024-12-05T06:20:08.892Z,"""2""",2.0,10018.0,4596.0,1449.8,183.87,157.08,150,150
13743.0,2024-12-05T06:21:40.523Z,"""CashHunt""",19.0,75633.0,7432.0,4437.46,2917.46,2310.24,1335.19,1212.83
13743.0,2024-12-05T06:22:27.899Z,"""2""",2.0,9022.0,4686.0,164.25,157.08,150,150,147.1
14129.0,2024-12-05T06:23:11.505Z,"""2""",2.0,10070.0,4796.0,240.0,183.87,164.25,157.08,150
14129.0,2024-12-05T06:24:33.416Z,"""1""",1.0,10608.0,3606.0,2737.42,950.0,675.93,449.18,246.37
14129.0,2024-12-05T06:25:12.091Z,"""1""",1.0,6341.0,3329.0,450.0,224.59,202.57,191.62,190.25
13868.0,2024-12-05T06:26:59.196Z,"""CashHunt""",57.0,204924.0,6610.0,20804.4,10206.49,2948.85,2839.82,2480.1
13737.0,2024-12-05T06:27:36.976Z,"""1""",1.0,5896.0,3216.0,600.0,224.59,190.25,136.87,123.58
13606.0,2024-12-05T06:28:18.360Z,"""1""",3.0,12570.0,3527.0,500.0,471.64,380.5,229.82,228.82
13616.0,2024-12-05T06:29:03.854Z,"""1""",1.0,6856.0,3743.0,850.0,224.59,190.25,130.26,123.66
13620.0,2024-12-05T06:29:46.303Z,"""1""",1.0,5692.0,3444.0,314.91,224.59,199.76,190.25,152.72
13625.0,2024-12-05T06:30:27.579Z,"""1""",1.0,5596.0,3474.0,224.59,190.25,154.31,114.91,104.72
13810.0,2024-12-05T06:31:09.791Z,"""2""",2.0,13679.0,4510.0,2874.29,642.09,171.62,168.44,167.14
14607.0,2024-12-05T06:32:53.139Z,"""CashHunt""",39.0,147139.0,7121.0,13468.11,2265.0,2055.81,2031.41,2020
14607.0,2024-12-05T06:33:36.437Z,"""1""",1.0,5309.0,3494.0,224.59,190.25,135.19,121.28,104.72
14607.0,2024-12-05T06:35:13.270Z,"""CashHunt""",19.0,62045.0,7104.0,4379.87,1020.0,915.28,860.77,857.41
14607.0,2024-12-05T06:35:57.567Z,"""10""",10.0,39930.0,5746.0,6022.33,1479.44,1046.37,612.84,463
14607.0,2024-12-05T06:36:35.761Z,"""1""",1.0,6326.0,3936.0,449.18,190.25,139.25,136.87,135.19
15142.0,2024-12-05T06:37:15.028Z,"""1""",1.0,6705.0,4101.0,350.07,212.48,190.25,188.65,143.21
15998.0,2024-12-05T06:38:43.437Z,"""Pachinko""",200.0,908774.0,8919.0,55022.17,19119.97,14853.9,13586.13,13140.84
15998.0,2024-12-05T06:39:25.458Z,"""1""",1.0,5731.0,3632.0,224.59,190.25,175.04,168.44,135.19
15686.0,2024-12-05T06:40:07.697Z,"""2""",2.0,10761.0,4406.0,856.12,336.88,336.88,210.22,202.78
15530.0,2024-12-05T06:40:49.175Z,"""1""",1.0,6324.0,3691.0,224.59,198.9,190.25,181.23,168.44
15375.0,2024-12-05T06:41:31.637Z,"""1""",1.0,6145.0,3687.0,190.89,190.25,168.44,148.81,135.19
15290.0,2024-12-05T06:42:14.139Z,"""2""",6.0,36789.0,4420.0,15329.56,504.0,473.15,393.03,393.03
15206.0,2024-12-05T06:43:02.032Z,"""10""",10.0,43045.0,5422.0,12044.66,1355.02,523.18,494.1,415.69
15453.0,2024-12-05T06:43:48.387Z,"""1""",7.0,26345.0,3999.0,898.36,760.99,664.78,654.82,628.85
15453.0,2024-12-05T06:44:29.257Z,"""10""",10.0,46588.0,5748.0,12044.66,880.0,784.77,551.56,523.18
15453.0,2024-12-05T06:45:53.215Z,"""5""",5.0,30760.0,6025.0,9854.72,928.02,539.01,505.33,490.33
15453.0,2024-12-05T06:46:58.736Z,"""CoinFlip""",15.0,75219.0,8766.0,4379.87,2174.35,1521.99,1200,1141.49
15747.0,2024-12-05T06:47:47.637Z,"""1""",1.0,7299.0,4627.0,326.89,135.19,119.52,119.34,109.5
16041.0,2024-12-05T06:48:26.463Z,"""2""",6.0,40586.0,5668.0,15329.56,665.87,473.15,383.24,371.83
16041.0,2024-12-05T06:49:07.516Z,"""2""",2.0,17756.0,5670.0,6569.81,600.0,336.88,285.37,202.78
15806.0,2024-12-05T06:49:53.110Z,"""1""",1.0,7920.0,4352.0,1347.54,951.24,113.27,104.72,101.39
15571.0,2024-12-05T06:50:31.767Z,"""5""",5.0,26462.0,5774.0,9854.72,316.67,235.82,228.3,202.13
15497.0,2024-12-05T06:51:15.196Z,"""2""",2.0,17594.0,5423.0,6569.81,421.1,320.04,196.35,168.36
15423.0,2024-12-05T06:52:20.653Z,"""CoinFlip""",2.0,13149.0,8304.0,821.23,407.69,285.37,252.66,202.78
15423.0,2024-12-05T06:53:04.672Z,"""2""",2.0,16886.0,5124.0,6569.81,320.04,225,196.35,179.01
14390.0,2024-12-05T06:53:44.220Z,"""2""",2.0,17175.0,5173.0,6569.81,225.0,201.74,179.01,168.36
13874.0,2024-12-05T06:54:25.999Z,"""1""",1.0,5539.0,3841.0,163.44,159.12,101.84,101.39,95.12
13616.0,2024-12-05T06:55:08.867Z,"""1""",1.0,5751.0,3699.0,326.89,101.39,100,95.12,78.61
13487.0,2024-12-05T06:56:38.460Z,"""5""",5.0,12777.0,4371.0,342.45,240.0,202.13,173.46,142.69
13422.0,2024-12-05T06:57:21.235Z,"""1""",1.0,3993.0,2879.0,380.5,101.39,95.12,63.65,55.71
13358.0,2024-12-05T06:58:03.259Z,"""5""",20.0,40289.0,3930.0,824.68,709.72,707.46,607.12,525
13358.0,2024-12-05T06:58:43.586Z,"""10""",10.0,26477.0,4660.0,1732.03,771.66,346.41,308.81,304.73
13213.0,2024-12-05T06:59:33.235Z,"""1""",1.0,5227.0,3269.0,380.5,201.74,135.92,135.19,122.2
13483.0,2024-12-05T07:00:16.046Z,"""1""",1.0,5218.0,3372.0,380.5,179.67,168.12,122.2,111.39
13321.0,2024-12-05T07:01:01.241Z,"""2""",2.0,8686.0,4245.0,196.35,181.23,150,150,114.57
13240.0,2024-12-05T07:01:44.038Z,"""1""",1.0,4333.0,3028.0,201.74,163.44,122.2,101.39,95.12
13159.0,2024-12-05T07:02:27.251Z,"""2""",2.0,7764.0,3806.0,196.35,150.0,119.34,101.39,98.07
13134.0,2024-12-05T07:03:15.162Z,"""1""",7.0,19510.0,3049.0,1307.55,806.97,488.81,413.72,405.56
13122.0,2024-12-05T07:03:58.897Z,"""1""",1.0,4208.0,3159.0,201.74,101.39,98.07,95.12,78.73
13110.0,2024-12-05T07:04:43.358Z,"""2""",2.0,7392.0,3827.0,150.0,101.39,100.25,98.07,84.95
12517.0,2024-12-05T07:05:50.958Z,"""CoinFlip""",9.0,30334.0,5851.0,1358.97,684.36,675.93,547.48,491.11
12517.0,2024-12-05T07:07:17.975Z,"""1""",1.0,4470.0,3234.0,98.22,95.12,94.63,60.41,56.63
12517.0,2024-12-05T07:08:03.932Z,"""2""",2.0,8087.0,3835.0,285.37,165.0,122.58,122.58,101.39
12517.0,2024-12-05T07:08:46.321Z,"""2""",2.0,8314.0,3653.0,235.62,202.78,165,135.92,122.58
12839.0,2024-12-05T07:10:22.778Z,"""CashHunt""",19.0,61402.0,5934.0,8606.79,2007.58,1807.36,1431.76,861.81
13161.0,2024-12-05T07:11:06.067Z,"""10""",10.0,27093.0,4164.0,1046.37,963.68,843.13,743.52,523.18
13161.0,2024-12-05T07:11:51.811Z,"""1""",1.0,5922.0,3427.0,270.37,224.59,130.96,108.15,101.59
13486.0,2024-12-05T07:12:34.447Z,"""1""",1.0,5003.0,3374.0,202.78,108.15,100,95.12,67.96
13229.0,2024-12-05T07:13:17.978Z,"""2""",2.0,8632.0,4279.0,405.56,336.88,235.62,147.1,135
13100.0,2024-12-05T07:14:03.899Z,"""5""",5.0,16667.0,4590.0,2017.42,492.74,350.43,314.16,202.78
12972.0,2024-12-05T07:14:49.626Z,"""1""",1.0,4382.0,3038.0,100.0,95.12,90.61,89.14,85.34
12720.0,2024-12-05T07:15:31.812Z,"""2""",2.0,8006.0,3857.0,222.42,220.65,182.5,153.52,147.32
12468.0,2024-12-05T07:17:52.492Z,"""1""",1.0,4786.0,3340.0,148.28,101.39,95.12,90.61,67.59
12468.0,2024-12-05T07:18:34.816Z,"""1""",1.0,4894.0,3235.0,148.28,113.27,101.39,95.12,89.89
13041.0,2024-12-05T07:19:19.310Z,"""5""",5.0,14062.0,3866.0,1779.32,1230.0,285.37,201.74,175.21
13041.0,2024-12-05T07:20:08.128Z,"""1""",1.0,5538.0,2882.0,1482.77,108.15,95.12,82.74,60.41
12514.0,2024-12-05T07:20:53.675Z,"""1""",1.0,4422.0,2841.0,148.28,101.39,100.28,98.22,98.07
11988.0,2024-12-05T07:22:03.786Z,"""CoinFlip""",4.0,14917.0,5195.0,679.48,500.0,475.62,475.62,370.69
12217.0,2024-12-05T07:22:47.769Z,"""1""",1.0,6616.0,2810.0,1482.77,760.99,121.67,113.27,100.28
11751.0,2024-12-05T07:23:30.734Z,"""1""",1.0,4270.0,2855.0,121.67,95.12,93.88,82.16,79.56
11518.0,2024-12-05T07:24:11.231Z,"""1""",1.0,5329.0,2569.0,1482.77,121.67,95.12,90.7,82.16
11285.0,2024-12-05T07:24:57.029Z,"""10""",10.0,26506.0,3265.0,3262.09,2092.73,1235.24,591.78,523.18
11285.0,2024-12-05T07:25:38.195Z,"""1""",1.0,5972.0,2609.0,1482.77,181.23,130.48,121.67,120.45
11796.0,2024-12-05T07:26:24.785Z,"""1""",10.0,24273.0,2691.0,743.52,717.65,657.37,523.18,501.09
11796.0,2024-12-05T07:27:07.172Z,"""1""",1.0,4456.0,2965.0,224.72,130.96,119.52,114.91,95.12
11796.0,2024-12-05T07:28:33.829Z,"""1""",1.0,4571.0,2793.0,224.72,224.59,148.28,119.52,114.91
11796.0,2024-12-05T07:29:16.799Z,"""1""",1.0,4629.0,2813.0,268.21,163.7,148.28,114.91,95.12
11796.0,2024-12-05T07:30:02.160Z,"""1""",1.0,4501.0,2798.0,323.79,148.28,114.91,95.12,91.11
11737.0,2024-12-05T07:30:49.522Z,"""1""",1.0,4834.0,2852.0,374.53,148.28,122.2,117.29,114.91
12207.0,2024-12-05T07:31:34.407Z,"""2""",2.0,9727.0,3123.0,700.2,244.41,232.72,225,222.42
12243.0,2024-12-05T07:32:16.326Z,"""1""",50.0,166714.0,2572.0,24256.67,23882.42,10598.06,5297.45,3811.33
12261.0,2024-12-05T07:33:03.060Z,"""2""",4.0,12254.0,3327.0,741.39,584.05,342.18,298.8,186.87
12279.0,2024-12-05T07:33:47.307Z,"""1""",1.0,4431.0,3161.0,117.29,114.91,98.22,72.49,59.57
12713.0,2024-12-05T07:34:58.065Z,"""CoinFlip""",10.0,40492.0,5752.0,2569.81,2038.81,1797.88,1100,920.8
12866.0,2024-12-05T07:35:40.092Z,"""1""",1.0,5531.0,3443.0,245.16,200.0,159.12,148.28,117.29
12942.0,2024-12-05T07:36:21.723Z,"""1""",1.0,5575.0,3540.0,200.0,186.1,159.12,117.29,114.91
12980.0,2024-12-05T07:36:59.969Z,"""1""",1.0,5538.0,3567.0,186.1,148.28,117.29,114.91,69.28
13018.0,2024-12-05T07:37:38.867Z,"""2""",2.0,8420.0,3716.0,369.55,350.43,225,222.42,168.44
13018.0,2024-12-05T07:38:59.525Z,"""5""",5.0,10675.0,3099.0,570.75,441.3,269.51,233.99,210
13018.0,2024-12-05T07:39:43.145Z,"""5""",5.0,11362.0,3548.0,570.75,294.2,238.68,233.99,150
12206.0,2024-12-05T07:40:23.723Z,"""1""",1.0,6059.0,3148.0,224.59,186.1,159.12,145.98,122.4
12206.0,2024-12-05T07:41:04.724Z,"""5""",10.0,36971.0,3151.0,18066.98,1046.37,449.47,428.99,369.86
13316.0,2024-12-05T07:42:34.635Z,"""Pachinko""",15.0,69507.0,5818.0,7475.8,4379.87,2615.09,2607.07,1430.67
13872.0,2024-12-05T07:43:16.063Z,"""10""",10.0,43115.0,4467.0,12044.66,3698.61,1569.55,1046.37,617.62
14150.0,2024-12-05T07:44:50.433Z,"""CashHunt""",19.0,74449.0,6635.0,6022.33,4249.53,1940.53,1736.57,1274.86
14427.0,2024-12-05T07:46:24.137Z,"""CashHunt""",19.0,80372.0,6715.0,14234.59,4249.53,1921.51,1274.86,989.29
14671.0,2024-12-05T07:47:05.007Z,"""1""",1.0,6974.0,4122.0,186.1,163.44,163.44,159.12,117.29
14847.0,2024-12-05T07:47:46.529Z,"""2""",2.0,17582.0,4938.0,6569.81,369.55,294.2,285.37,257.42
14847.0,2024-12-05T07:48:25.701Z,"""1""",1.0,7049.0,4612.0,326.89,186.1,163.44,117.29,101.39
14884.0,2024-12-05T07:49:48.206Z,"""1""",1.0,6408.0,4234.0,186.1,117.29,101.39,84.57,80
14884.0,2024-12-05T07:50:27.723Z,"""1""",1.0,6016.0,3826.0,224.59,186.1,117.29,101.39,84.57
14138.0,2024-12-05T07:51:09.903Z,"""1""",1.0,5747.0,3851.0,186.1,117.29,101.39,84.57,66.86
14064.0,2024-12-05T07:52:36.177Z,"""Pachinko""",7.0,31604.0,6812.0,2189.94,1868.95,1307.55,586.72,540.74
14519.0,2024-12-05T07:53:22.911Z,"""2""",2.0,15873.0,4287.0,6569.81,554.79,438.04,300,208.19
14519.0,2024-12-05T07:54:01.474Z,"""1""",1.0,6077.0,3639.0,186.1,159.12,117.29,112.29,101.39
14190.0,2024-12-05T07:54:46.627Z,"""2""",20.0,107984.0,4099.0,45988.68,2586.86,2100,1339.4,1278.14
13861.0,2024-12-05T07:55:26.967Z,"""1""",1.0,5954.0,3973.0,241.63,136.87,117.29,101.39,84.57
13861.0,2024-12-05T07:56:07.900Z,"""5""",5.0,24682.0,4409.0,9854.72,1313.96,605.23,343.23,201.74
13614.0,2024-12-05T07:56:48.949Z,"""2""",2.0,14860.0,4426.0,6569.81,285.37,271.84,235.82,191.34
13367.0,2024-12-05T07:57:28.718Z,"""5""",5.0,24900.0,4493.0,9854.72,573.03,504.36,392.34,392.26
13367.0,2024-12-05T07:58:10.411Z,"""10""",10.0,44176.0,5035.0,12044.66,3698.61,719.3,467.45,385
13737.0,2024-12-05T07:58:55.276Z,"""1""",1.0,6846.0,3793.0,405.56,214.82,159.12,144.98,137.71
13339.0,2024-12-05T08:00:22.761Z,"""Pachinko""",10.0,43587.0,6895.0,3011.16,2569.81,1797.88,743.52,523.18
13339.0,2024-12-05T08:00:59.310Z,"""1""",1.0,6177.0,3866.0,405.56,164.25,152.97,117.29,102.93
13339.0,2024-12-05T08:01:40.380Z,"""1""",1.0,5955.0,3681.0,270.37,234.32,180.67,117.29,112.29
13376.0,2024-12-05T08:02:25.827Z,"""1""",1.0,6465.0,3658.0,302.04,283.6,270.37,218.99,191.62
13414.0,2024-12-05T08:03:09.548Z,"""1""",1.0,5881.0,3437.0,302.04,283.6,191.62,144.96,117.29
13414.0,2024-12-05T08:03:49.734Z,"""1""",1.0,6689.0,3439.0,302.04,294.55,277.13,273.74,218.99
12964.0,2024-12-05T08:04:36.194Z,"""1""",1.0,6742.0,3272.0,351.48,328.49,314.12,294.55,120
12738.0,2024-12-05T08:05:14.006Z,"""1""",1.0,6493.0,3186.0,366.47,328.49,314.12,117.68,117.29
12513.0,2024-12-05T08:05:59.099Z,"""2""",2.0,18391.0,3344.0,6569.81,1426.86,842.21,410.61,405.56
12356.0,2024-12-05T08:06:39.205Z,"""5""",5.0,24132.0,3360.0,9854.72,1560.33,1010.65,403.48,217.47
12198.0,2024-12-05T08:07:16.215Z,"""1""",1.0,5001.0,2534.0,314.12,170.98,164.25,117.29,116.79
12198.0,2024-12-05T08:08:22.120Z,"""CoinFlip""",3.0,12678.0,5064.0,1094.97,653.77,270.37,268.99,218.99
12162.0,2024-12-05T08:09:46.395Z,"""Pachinko""",20.0,73147.0,5575.0,5748.59,3432.31,2299.43,1419.45,1412.2
14590.0,2024-12-05T08:12:31.680Z,"""CrazyBonus""",47.0,158775.0,6856.0,16507.78,3558.65,3396,2846.92,2440.5
14590.0,2024-12-05T08:13:18.899Z,"""1""",5.0,20758.0,3796.0,1642.45,579.92,351.86,343.23,336.88
14335.0,2024-12-05T08:14:47.292Z,"""Pachinko""",20.0,75862.0,6854.0,5748.59,1650.14,998.8,709.72,706.1
